,code,title,div,total,avg,max,100%,GM,M,A,B,C,D
5,03-03,Take 'em Down,PROD,1013,3.2214962487660417,8.1664,0.09871668311944859,0.29615004935834577,1.1846001974333689,3.3563672260612094,14.906219151036524,49.950641658440276,93.78084896347482
6,03-03,Take 'em Down,PCC,898,4.736284966592428,11.7506,0.44543429844098625,0.8908685968819583,4.342984409799556,15.367483296213805,42.761692650334076,81.62583518930958,96.21380846325167
7,03-03,Take 'em Down,OPN,1005,4.7216910447761204,10.6157,0.5970149253731307,1.0945273631840848,3.482587064676622,10.24875621890547,32.33830845771145,71.54228855721392,95.72139303482588
0,03-04,3-V,REV,152,2.686475,6.7073,0.6578947368421098,1.3157894736842053,5.921052631578945,11.84210526315789,28.28947368421052,53.289473684210535,84.21052631578947
1,03-04,3-V,L10,271,3.018678966789668,9.8854,0.0,0.0,0.36900369003690514,1.1070110701107012,5.535055350553506,24.354243542435427,86.34686346863468
2,03-04,3-V,LTD,2656,3.1823657756024093,11.0333,0.037650602409641465,0.07530120481928293,0.3765060240963862,1.8072289156626482,7.0030120481927725,30.271084337349393,85.50451807228916
3,03-04,3-V,OPN,1465,4.969741023890784,12.2744,0.13651877133105472,0.27303754266210944,1.774744027303754,4.982935153583611,20.682593856655288,56.51877133105801,92.83276450511946
4,03-04,3-V,SS,645,3.462558604651163,8.9855,0.0,0.0,1.7054263565891432,5.2713178294573595,15.193798449612402,44.18604651162791,91.31782945736434
5,03-04,3-V,CO,2246,4.003477292965272,10.3448,0.2226179875333969,0.5788067675868263,2.5378450578806735,8.236865538735529,24.844167408726634,56.411398040961714,90.11576135351737
6,03-04,3-V,PROD,1808,3.0054768805309733,9.4801,0.1659292035398181,0.2212389380530908,0.7743362831858462,2.7654867256637203,11.11725663716814,38.49557522123894,84.070796460177
7,03-04,3-V,PCC,1277,4.456142678151918,13.5747,0.6264682850430745,1.0180109631949819,3.0540328895849598,7.3610023492560686,22.396241190289743,56.147220046985126,93.42208300704777
0,03-05,Paper Poppers,SS,903,4.845742303433002,10.6157,0.22148394241418146,0.6644518272425302,1.6611295681063183,5.094130675526031,23.14507198228128,65.22702104097453,97.2314507198228
1,03-05,Paper Poppers,REV,192,3.7074364583333335,7.4405,0.0,0.0,1.0416666666666714,4.166666666666671,22.395833333333343,66.14583333333334,98.4375
2,03-05,Paper Poppers,L10,371,4.615356334231806,9.4099,0.0,0.0,1.347708894878707,5.121293800539078,16.17250673854447,59.83827493261455,97.03504043126685
3,03-05,Paper Poppers,OPN,2182,5.896866498625115,12.069,0.0916590284142984,0.1833180568285968,1.2373968835930356,6.5994500458295136,30.064161319890005,75.38955087076077,97.15857011915674
4,03-05,Paper Poppers,LTD,3635,4.836409601100412,13.3152,0.05502063273728197,0.11004126547454973,0.7977991746905104,4.566712517193949,20.935350756533694,65.55708390646492,97.16643741403026
5,03-05,Paper Poppers,CO,3358,5.458437522334723,10.4603,0.11911852293032155,0.47647409172125776,3.0077427039904734,11.34603930911257,38.20726622989875,80.0774270399047,96.93269803454437
6,03-05,Paper Poppers,PROD,2339,4.907794997862334,10.3734,0.1710132535271498,0.29927319367250504,1.3253527148354038,7.09705002137666,27.319367250961946,69.08935442496794,96.53698161607525
7,03-05,Paper Poppers,PCC,1912,5.934866631799164,12.5313,0.4184100418409997,0.6799163179916263,4.60251046025104,11.924686192468613,38.70292887029289,78.0857740585774,96.7050209205021
0,03-07,Riverdale Standards,SS,654,3.2265440366972475,7.2893,0.0,0.15290519877676445,0.9174311926605441,2.599388379204896,16.81957186544342,56.727828746177366,96.94189602446484
1,03-07,Riverdale Standards,LTD,3131,2.998454327690834,8.3121,0.06387735547748719,0.09581603321622367,0.3832641328648947,1.6927499201533038,10.73139572021718,45.8958799105717,93.7080804854679
2,03-07,Riverdale Standards,OPN,1813,3.716859680088252,7.8773,0.0,0.0,0.3861003861003809,2.6475455046883667,21.18036403750689,62.43794815223387,94.64975179260894
3,03-07,Riverdale Standards,CO,2981,3.4022522643408255,7.5638,0.10063737001006245,0.33545790003354625,1.6101979201610135,6.574974840657504,25.897349882589737,67.76249580677624,96.7460583696746
4,03-07,Riverdale Standards,REV,165,2.8475775757575756,5.4991,0.6060606060606091,0.6060606060606091,4.242424242424249,11.515151515151516,37.57575757575757,78.78787878787878,96.96969696969697
5,03-07,Riverdale Standards,PROD,1907,2.984688725747247,7.0069,0.0,0.10487676979549576,1.1012060828526415,4.509701101206076,19.71683272155218,55.479811221814366,93.28788673308863
6,03-07,Riverdale Standards,L10,288,2.937971875,8.0279,0.34722222222222854,0.34722222222222854,0.34722222222222854,1.0416666666666714,8.680555555555557,44.09722222222222,95.13888888888889
7,03-07,Riverdale Standards,PCC,1613,4.520706385616863,9.9788,0.185988840669566,0.8679479231246177,2.7898326100433906,10.66336019838809,34.28394296342219,71.66769993800372,95.97024178549287
0,03-08,Madness,LTD,3597,3.6853225743675284,11.0738,0.02780094523214416,0.11120378092854821,0.7228245760355918,2.2518765638031653,10.564359188212393,41.979427300528215,90.82568807339449
1,03-08,Madness,OPN,2168,5.325696402214022,11.4094,0.0,0.04612546125461847,0.7380073800737961,2.8597785977859758,22.001845018450183,62.73062730627307,95.47970479704797
2,03-08,Madness,PROD,2437,3.7004763643824377,9.1984,0.0,0.041034058268365925,0.7386130488305298,3.7751333606893667,18.01395157981125,50.34878949528109,90.02872384078785
3,03-08,Madness,PCC,1712,5.4302405373831775,11.9089,0.3504672897196315,0.6425233644859816,2.219626168224295,8.35280373831776,33.70327102803739,75.87616822429906,96.61214953271028
4,03-08,Madness,REV,187,3.1284588235294115,6.9606,1.0695187165775337,2.1390374331550817,8.556149732620327,18.716577540106954,33.155080213903744,56.68449197860963,95.72192513368985
5,03-08,Madness,SS,840,3.8085303571428573,9.3023,0.0,0.4761904761904816,1.7857142857142918,5.357142857142861,18.92857142857143,52.73809523809524,91.78571428571428
6,03-08,Madness,CO,3225,4.836005457364341,10.7692,0.21705426356588475,0.7131782945736376,2.914728682170548,10.139534883720927,34.07751937984497,71.0077519379845,96.12403100775194
7,03-08,Madness,L10,409,3.538536430317848,8.5366,0.0,0.0,0.0,1.222493887530561,9.535452322738394,39.85330073349633,90.95354523227384
0,03-09,On The Move,PROD,2629,4.084941574743249,11.4198,0.07607455306199995,0.1521491061239999,0.9509319132750136,2.9669075694180265,13.503233168505133,46.59566375047547,91.82198554583492
1,03-09,On The Move,CO,4055,4.96512411837238,12.4567,0.19728729963009073,0.369913686806413,1.4549938347718836,5.129469790382245,20.2466091245376,60.912453760789155,95.38840937114674
2,03-09,On The Move,LTD,3897,4.1222717474980755,10.981,0.0,0.02566076469078382,0.641519117269695,2.9509879394405942,12.522453169104438,43.0587631511419,92.60969976905312
3,03-09,On The Move,REV,222,3.7471234234234236,9.0339,2.252252252252248,2.252252252252248,4.50450450450451,12.612612612612608,29.27927927927928,61.261261261261254,94.14414414414415
4,03-09,On The Move,PCC,1989,6.33958431372549,14.3126,0.2513826043237799,0.4524886877828038,1.5585721468074354,5.17848164906988,23.981900452488688,69.28104575163398,96.17898441427853
5,03-09,On The Move,L10,359,4.13778217270195,11.0119,0.0,0.5571030640668511,1.1142061281337021,2.506963788300837,11.977715877437333,43.17548746518106,92.75766016713092
6,03-09,On The Move,SS,959,4.238039937434828,10.7392,0.0,0.20855057351407424,0.9384775808133412,3.2325338894682005,14.181438998957248,48.175182481751825,92.07507820646507
7,03-09,On The Move,OPN,2423,5.674867849773008,12.7273,0.041271151465124944,0.33016921172101377,1.98101527032604,6.025588113908384,23.111844820470495,61.41147338010731,95.08873297565003
0,03-11,El Strong & Weak Prez,REV,151,1.8472298013245032,5.8537,1.3245033112582831,1.9867549668874176,2.649006622516552,4.63576158940397,20.52980132450331,49.00662251655629,83.44370860927152
1,03-11,El Strong & Weak Prez,LTD,2952,1.7533658197831976,7.8376,0.03387533875338988,0.13550135501354532,0.3726287262872603,1.1856368563685606,4.302168021680217,20.155826558265588,74.83062330623305
2,03-11,El Strong & Weak Prez,PCC,1470,4.417443265306122,10.4188,0.3401360544217624,0.7482993197278915,2.993197278911566,8.231292517006807,27.34693877551021,61.564625850340136,92.99319727891157
3,03-11,El Strong & Weak Prez,OPN,1698,3.1366279740871614,8.9611,0.05889281507656108,0.11778563015312216,0.6478209658421719,2.7090694935217954,12.83863368669023,44.994110718492344,89.45818610129564
4,03-11,El Strong & Weak Prez,SS,663,2.021279487179487,6.932,0.15082956259426794,0.6033182503770718,1.2066365007541435,3.7707390648567127,10.859728506787334,31.523378582202113,82.95625942684767
5,03-11,El Strong & Weak Prez,PROD,1973,1.7088599594526102,7.8947,0.10136847440446672,0.10136847440446672,0.45615813482007184,1.5712113532691347,7.146477445514449,25.494171312721747,74.7592498732894
6,03-11,El Strong & Weak Prez,L10,220,1.7255513636363637,6.7029,0.0,0.0,0.45454545454545325,1.818181818181813,4.545454545454547,15.909090909090907,76.36363636363637
7,03-11,El Strong & Weak Prez,CO,2534,2.4989154301499603,7.1336,0.15785319652722762,0.3551696921862657,1.3417521704814561,4.735595895816886,15.785319652722961,43.44909234411997,89.8184688239937
0,03-12,Ironsides,LTD,903,2.663580509413068,6.9767,0.0,0.0,0.5537098560354394,1.9933554817275763,12.070874861572534,44.40753045404208,92.69102990033223
1,03-12,Ironsides,REV,50,2.484008,4.9103,0.0,2.0,8.0,14.0,36.0,68.0,94.0
2,03-12,Ironsides,SS,263,2.6082475285171105,6.3277,0.0,0.3802281368821241,1.5209125475285106,5.703422053231947,19.01140684410646,49.42965779467681,90.49429657794677
3,03-12,Ironsides,OPN,558,4.019511290322582,8.37,0.17921146953405298,0.7168458781361977,2.688172043010752,9.13978494623656,29.032258064516128,67.74193548387096,95.3405017921147
4,03-12,Ironsides,L10,85,2.6179,6.25,0.0,0.0,0.0,4.705882352941174,9.411764705882348,43.529411764705884,95.29411764705881
5,03-12,Ironsides,PROD,532,2.5597471804511276,6.3754,0.0,0.0,0.7518796992481214,1.8796992481203034,11.84210526315789,47.556390977443606,93.04511278195488
6,03-12,Ironsides,PCC,467,3.6221858672376874,8.2102,0.6423982869379046,0.8565310492505347,2.569593147751604,9.207708779443252,30.835117773019277,71.09207708779444,96.1456102783726
7,03-12,Ironsides,CO,782,3.4903057544757035,8.3851,0.767263427109981,1.2787723785166207,4.987212276214834,12.659846547314572,34.14322250639387,70.076726342711,95.5242966751918
0,03-14,Baseball Standards,LTD,1212,38.42409240924093,103.0,0.0,0.16501650165017168,0.9900990099009874,3.21782178217822,13.531353135313537,42.491749174917494,93.31683168316832
1,03-14,Baseball Standards,OPN,784,58.15561224489796,117.0,0.38265306122448806,1.4030612244897895,7.525510204081627,18.367346938775512,41.3265306122449,70.66326530612244,95.40816326530613
2,03-14,Baseball Standards,PCC,736,78.61820652173913,120.0,0.5434782608695627,3.940217391304344,19.565217391304344,40.21739130434783,73.77717391304348,90.08152173913044,96.46739130434783
3,03-14,Baseball Standards,SS,292,42.31164383561644,107.0,1.0273972602739718,2.0547945205479436,3.4246575342465775,9.589041095890408,24.31506849315069,58.21917808219178,95.2054794520548
4,03-14,Baseball Standards,L10,117,36.44444444444444,98.0,0.0,0.0,0.8547008547008517,3.418803418803421,8.547008547008545,37.60683760683761,94.87179487179486
5,03-14,Baseball Standards,REV,67,40.35820895522388,93.0,1.492537313432834,2.985074626865668,11.940298507462686,16.417910447761187,34.32835820895522,58.2089552238806,92.53731343283582
6,03-14,Baseball Standards,PROD,693,38.056277056277054,106.0,0.28860028860029274,0.5772005772005713,1.4430014430014495,6.060606060606062,20.77922077922078,50.36075036075036,93.93939393939394
7,03-14,Baseball Standards,CO,1211,45.06193228736581,102.0,0.5780346820809257,1.2386457473162693,4.872006606110659,13.212221304706858,31.296449215524362,62.42774566473989,95.62345169281585
0,03-18,High Standards,PCC,1545,5.188291585760518,12.4365,0.2588996763754068,0.6472491909385099,1.7475728155339851,7.249190938511333,27.37864077669903,64.46601941747574,96.05177993527508
1,03-18,High Standards,L10,311,2.778164308681672,8.59,0.0,0.32154340836012807,0.9646302250803842,1.2861736334405123,4.823151125401935,29.26045016077171,91.63987138263666
2,03-18,High Standards,REV,175,2.6886759999999996,7.7455,0.5714285714285694,0.5714285714285694,1.1428571428571388,4.571428571428569,16.0,63.42857142857142,90.85714285714286
3,03-18,High Standards,SS,683,3.016457540263543,8.8006,0.2928257686676403,0.4392386530014676,1.1713030746705755,3.5139092240117122,11.85944363103954,43.92386530014642,93.26500732064422
4,03-18,High Standards,OPN,1760,4.1059327272727275,10.3196,0.056818181818186986,0.22727272727273373,0.8522727272727337,5.11363636363636,21.98863636363636,59.31818181818181,94.26136363636364
5,03-18,High Standards,PROD,2023,2.834727928818586,7.3154,0.0,0.0,0.3460207612456685,2.422145328719722,12.555610479485907,42.609985170538806,91.54720711814137
6,03-18,High Standards,CO,2971,3.388848098283406,7.9772,0.03365870077415423,0.10097610232244847,1.0434197239986531,4.611242006058561,19.959609559071026,56.64759340289465,95.38875799394143
7,03-18,High Standards,LTD,3058,2.8123136690647486,8.6751,0.0,0.03270111183780955,0.42511445389143887,1.2753433616743024,7.782864617396996,34.17266187050359,89.27403531720078
0,06-01,Big Barricade,LTD,1262,3.5266645007923936,9.7826,0.15847860538826808,0.31695721077655037,1.109350237717905,3.7242472266243993,15.372424722662444,42.70998415213946,91.0459587955626
1,06-01,Big Barricade,SS,317,3.445840378548896,9.8266,0.31545741324920584,0.9463722397476317,3.1545741324921153,5.678233438485805,18.29652996845425,52.36593059936908,94.00630914826499
2,06-01,Big Barricade,PCC,569,5.212952724077328,10.4348,1.05448154657293,2.4604569420035176,7.381370826010539,18.804920913884004,41.82776801405975,75.21968365553603,93.49736379613357
3,06-01,Big Barricade,PROD,794,3.1916860201511335,8.4184,0.1259445843828786,0.25188916876574297,1.3853904282115934,3.400503778337537,17.758186397984886,48.740554156171285,90.80604534005037
4,06-01,Big Barricade,CO,1164,4.497336254295533,9.8315,0.6013745704467368,1.4604810996563629,5.2405498281787,11.597938144329902,33.76288659793815,68.81443298969072,94.67353951890034
5,06-01,Big Barricade,REV,69,2.8319971014492755,6.359,2.898550724637687,5.79710144927536,11.59420289855072,14.492753623188406,36.231884057971016,62.31884057971014,95.65217391304348
6,06-01,Big Barricade,OPN,737,5.185745047489824,11.3074,0.1356852103120758,0.9497964721845307,3.2564450474898194,10.040705563093624,31.47896879240163,64.85753052917232,94.16553595658074
7,06-01,Big Barricade,L10,115,2.89907304347826,6.0172,0.0,0.0,0.0,0.0,3.4782608695652186,28.695652173913047,89.56521739130436
0,06-02,Big Barricade II,L10,75,2.502566666666666,6.135,0.0,0.0,0.0,0.0,4.0,20.0,94.66666666666667
1,06-02,Big Barricade II,OPN,891,4.927518406285072,10.8108,0.6734006734006783,1.2345679012345698,4.152637485970814,12.457912457912457,32.09876543209876,68.23793490460157,96.07182940516273
2,06-02,Big Barricade II,PCC,646,5.178394427244582,11.3602,1.0835913312693464,2.3219814241486034,8.204334365325082,21.981424148606806,48.76160990712074,80.4953560371517,96.74922600619195
3,06-02,Big Barricade II,LTD,1259,3.115058856235107,8.5714,0.0,0.07942811755361845,1.2708498808578241,3.5742652899126313,14.37648927720413,42.33518665607625,92.45432883240667
